ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1901379,regulation of potassium ion transmembrane transport,9/862,55/12112,0.16363636363636364,2.299261759122548,2.6731648643444768,0.014792371269495739,0.08110928506248037,0.062386845058800315,KCNQ1/KCNAB2/ACTN2/KCNN2/RGS4/ATP1B2/ATP1B1/GALR2/FLNA,9
GO:0050818,regulation of coagulation,8/862,46/12112,0.17391304347826086,2.443659840613336,2.7153730582450017,0.014821209388420754,0.08110928506248037,0.062386845058800315,TFPI/PDGFB/SERPINE1/F3/APOE/SERPINE2/THBS1/UBASH3B,8
GO:0060042,retina morphogenesis in camera-type eye,8/862,46/12112,0.17391304347826086,2.443659840613336,2.7153730582450017,0.014821209388420754,0.08110928506248037,0.062386845058800315,SOX8/PRDM1/CALB1/SOX9/IHH/PTF1A/DIO3/DLL1,8
GO:0001822,kidney development,29/862,267/12112,0.10861423220973783,1.5261433648774299,2.406354292854494,0.0148723866677164,0.08129427245122084,0.06252913184569894,SOX8/PKD1/PRDM1/JMJD6/WNT11/PDGFB/CALB1/VEGFA/EPHA4/EGR1/SDC4/EFNB2/SOX9/CITED1/FOXJ1/CDKN1C/MYC/AGTR1/BCL2L11/ADAMTS1/NPHS1/WNT4/GREM1/PKHD1/OVOL1/GPR4/DLL1/FMN1/PECAM1,29
GO:0030218,erythrocyte differentiation,15/862,114/12112,0.13157894736842105,1.8488215899377212,2.5204714823587047,0.015032520372818395,0.08207370224552774,0.06312864601690854,SLC4A1/KCNQ1/JMJD6/VEGFA/BCL6/ID2/EPAS1/NCKAP1L/KLF2/ZFP36/CITED2/INPP5D/ZFP36L1/IKZF1/MAFB,15
GO:0015695,organic cation transport,12/862,84/12112,0.14285714285714285,2.007292011932383,2.5642814871213644,0.015381400984299895,0.08378297462810153,0.0644433673982248,SLC11A1/SLC7A5/SLC6A12/SLC16A10/RGS2/RGS4/SLC6A6/SLC38A2/ADRA2A/KCNB1/SLC47A2/SLC36A2,12
GO:0031644,regulation of nervous system process,12/862,84/12112,0.14285714285714285,2.007292011932383,2.5642814871213644,0.015381400984299895,0.08378297462810153,0.0644433673982248,SLC8A3/RGS4/EGR2/CCN3/ITGAX/GLRA1/GRIN2C/ADRB2/CHRNA7/BAIAP2/GRIN1/GRIN2A,12
GO:0030902,hindbrain development,16/862,125/12112,0.128,1.7985336426914154,2.4840500702449555,0.01572446954212323,0.08555208486929604,0.06580411427725744,SEZ6/SLC6A4/EGR2/ATP1B2/SERPINE2/EN2/TUBA1A/PTF1A/NEUROD2/KNDC1/NHLH2/SSTR2/FLNA/DLL1/MAFB/TRNP1,16
GO:0014909,smooth muscle cell migration,10/862,65/12112,0.15384615384615385,2.161699089773336,2.5994307132159906,0.015909510218630414,0.08635800268326184,0.06642400224386052,PDGFB/CCN4/SERPINE1/NR4A3/CCN3/MYOCD/IGFBP3/ADAMTS1/DDR2/DDIT3,10
GO:0061053,somite development,10/862,65/12112,0.15384615384615385,2.161699089773336,2.5994307132159906,0.015909510218630414,0.08635800268326184,0.06642400224386052,WNT11/LFNG/DKK1/PCDH8/WNT4/IHH/HES7/NRARP/DLL1/SCX,10
GO:0048546,digestive tract morphogenesis,7/862,38/12112,0.18421052631578946,2.58835022591281,2.714437556065115,0.016330066010302905,0.08853809833395979,0.06810086685274822,TP63/WNT11/AGR2/ID2/SFRP5/IHH/EPHB3,7
GO:0045661,regulation of myoblast differentiation,9/862,56/12112,0.16071428571428573,2.2582035134239313,2.612225479261766,0.01654809399554429,0.08940939007523294,0.06877103849612973,SOX8/RIPOR2/SOX9/TNFSF14/MYOCD/IGFBP3/DDIT3/ZFP36L1/DLL1,9
GO:0051893,regulation of focal adhesion assembly,9/862,56/12112,0.16071428571428573,2.2582035134239313,2.612225479261766,0.01654809399554429,0.08940939007523294,0.06877103849612973,COL16A1/SLC9A1/VEGFA/SDC4/KDR/THBS1/WNT4/GREM1/FMN1,9
GO:0090109,regulation of cell-substrate junction assembly,9/862,56/12112,0.16071428571428573,2.2582035134239313,2.612225479261766,0.01654809399554429,0.08940939007523294,0.06877103849612973,COL16A1/SLC9A1/VEGFA/SDC4/KDR/THBS1/WNT4/GREM1/FMN1,9
GO:0046635,positive regulation of alpha-beta T cell activation,8/862,47/12112,0.1702127659574468,2.3916670780470946,2.645988748295652,0.016782036767969508,0.09040726588478505,0.06953857483269707,IL12RB1/TNFSF4/NCKAP1L/NFKBIZ/IHH/SOCS1/PNP/BRD2,8
GO:0140467,integrated stress response signaling,8/862,47/12112,0.1702127659574468,2.3916670780470946,2.645988748295652,0.016782036767969508,0.09040726588478505,0.06953857483269707,PPP1R15A/AGR2/NFE2/FOS/JUNB/DDIT3/FOSL1/MAFB,8
GO:0001578,microtubule bundle formation,12/862,85/12112,0.1411764705882353,1.9836768117920023,2.519130203712547,0.016790748889480275,0.09040726588478505,0.06953857483269707,LRRC23/DNAH1/FOXJ1/CCDC146/TTLL8/CCDC40/SPAG17/NCKAP5L/CFAP65/FES/DNAH2/DNAH17,12
GO:0000302,response to reactive oxygen species,19/862,158/12112,0.12025316455696203,1.6896825163734617,2.4153969197906027,0.016878873248459582,0.0906730745459729,0.06974302693393354,MPO/BTK/SMPD3/UCP1/HYAL1/TNFAIP3/KLF2/APOE/GCH1/RHOB/PPEF2/DDR2/FOS/PLK3/FOSL1/ERN1/HBA2/HBA1/HP,19
GO:0051924,regulation of calcium ion transport,19/862,158/12112,0.12025316455696203,1.6896825163734617,2.4153969197906027,0.016878873248459582,0.0906730745459729,0.06974302693393354,CD4/PTGS2/SLC9A1/CBARP/PDGFB/PTPN6/STC2/RGS4/CXCR4/PLP1/CACNG6/ATP1B1/ADRA2A/UBASH3B/STC1/CXCL11/SLC30A1/IL16/GRIN1,19
GO:1901654,response to ketone,20/862,169/12112,0.11834319526627218,1.6628454536717967,2.401962881522947,0.017025694503001985,0.09135690892149805,0.07026901195770617,SLC5A5/UCP1/SCNN1A/ERRFI1/TNFSF4/SGK1/CDKN1A/FOSB/KLF2/THBS1/NCF1/CYBB/DDIT4/PTAFR/ITGAM/FOS/PTGER4/FOSL1/CLDN4/F5,20
GO:0048710,regulation of astrocyte differentiation,5/862,22/12112,0.22727272727272727,3.1934191098924276,2.850277776326798,0.01718728552467723,0.09190778167995972,0.07069272686781528,ID2/EPHA4/MYCN/SERPINE2/TTBK1,5
GO:0090022,regulation of neutrophil chemotaxis,5/862,22/12112,0.22727272727272727,3.1934191098924276,2.850277776326798,0.01718728552467723,0.09190778167995972,0.07069272686781528,CD74/RIPOR2/NCKAP1L/NOD2/C5AR1,5
GO:1905207,regulation of cardiocyte differentiation,5/862,22/12112,0.22727272727272727,3.1934191098924276,2.850277776326798,0.01718728552467723,0.09190778167995972,0.07069272686781528,DKK1/EFNB2/MYOCD/FZD7/DLL1,5
GO:0032885,regulation of polysaccharide biosynthetic process,6/862,30/12112,0.2,2.8102088167053365,2.7478135527845726,0.017357299301426425,0.09259823328194038,0.07122380166498783,SORBS1/PDGFB/SMPD3/PPP1R3C/IGF2/IRS2,6
GO:0034762,regulation of transmembrane transport,32/862,305/12112,0.10491803278688525,1.4742079038454223,2.3217545220979825,0.017375774486331194,0.09259823328194038,0.07122380166498783,KCNQ1/KCNAB2/ACTN2/KCNN2/SLC9A1/SORBS1/CBARP/SLC7A5/CA2/PTPN6/RGS2/RGS4/NR4A3/PLP1/C3/ATP1B2/CACNG6/THBS1/ATP1B1/ADRA2A/UBASH3B/KCNJ6/GRIN2C/CTSS/CXCL11/SLC30A1/ARL6IP1/GRIN1/GALR2/GRIN2A/IRS2/FLNA,32
GO:0042391,regulation of membrane potential,32/862,305/12112,0.10491803278688525,1.4742079038454223,2.3217545220979825,0.017375774486331194,0.09259823328194038,0.07122380166498783,CACNA1G/SCN4A/KCNQ1/SEZ6/ACTN2/KCNN2/SLC9A1/CACNA1I/SLC8A3/GABRE/SLC6A4/KCNA1/RGS4/KDR/ATP1B2/RNF122/KCNH3/SCN7A/ATP1B1/GLRA1/GABRR1/KCNB1/GRIN2C/CLDN19/PIP5KL1/ADRB2/CHRNA7/BAIAP2/GRIN1/GRIN2A/CNR2/FLNA,32
GO:0007517,muscle organ development,30/862,282/12112,0.10638297872340426,1.4947919237794345,2.327138107242829,0.01748874262364402,0.09288289073329213,0.071442751693935,SOX8/ASB2/KLF5/RIPOR2/HBEGF/EGR1/EGR2/NR4A1/DLL4/SOX15/RPL3L/MYOCD/ACTA1/MYH15/FOXH1/NPHS1/ATF3/MSX1/CITED2/IGF2/FOS/TRIM72/EGR3/SRPK3/MAFF/DNER/PAX5/RYR1/DLL1/SCX,30
GO:0071375,cellular response to peptide hormone stimulus,30/862,282/12112,0.10638297872340426,1.4947919237794345,2.327138107242829,0.01748874262364402,0.09288289073329213,0.071442751693935,NR1H4/ACTN2/SLC9A1/SORBS1/TSC2/CA2/SCNN1A/EPHA4/NR4A3/NR4A1/STAT5A/KDR/MAS1/GDF15/PTPRE/EPHA2/AGTR1/NR4A2/DDR2/IGF2/FOS/MZB1/BAIAP2/TRIM72/EPHB3/SOCS3/SOCS1/ZFP36L1/IRS2/CPEB1,30
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,30/862,282/12112,0.10638297872340426,1.4947919237794345,2.327138107242829,0.01748874262364402,0.09288289073329213,0.071442751693935,DLX3/BAMBI/SMPD3/DKK1/IL17F/EGR1/FMOD/CITED1/ID1/RASL11B/KDR/CDKN1C/GDF15/LRRC32/THBS1/CILP/MYOCD/TOB1/CCN1/CDKN2B/ING1/FOXH1/MSX1/CITED2/GREM1/FOS/WFIKKN2/RGMB/ADAMTSL2/SCX,30
GO:0070227,lymphocyte apoptotic process,10/862,66/12112,0.15151515151515152,2.1289460732616186,2.5456055516173715,0.017595337113715404,0.09334306389464214,0.07179670317674301,BTK/CD74/BBC3/DOCK8/BCL6/CD27/RORC/NFKBIZ/BCL2L11/IRS2,10
GO:0072331,signal transduction by p53 class mediator,18/862,148/12112,0.12162162162162163,1.7089107669154076,2.401881636174473,0.017716294383467373,0.09387830285418328,0.07220839303460089,SNAI2/CD74/SP100/TP63/PYCARD/BBC3/SGK1/SNAI1/CDKN1A/MYC/HIPK4/MSX1/IFI16/DDIT4/PPM1D/PLK3/HIC1/HEXIM1,18
GO:0048593,camera-type eye morphogenesis,14/862,106/12112,0.1320754716981132,1.8557982751827693,2.449585167861909,0.01787068154021363,0.09458927480391355,0.07275525147176758,WNT16/SOX8/PRDM1/CALB1/PITX3/VEGFA/SOX9/KDR/EPHA2/IHH/CITED2/PTF1A/DIO3/DLL1,14
GO:0051347,positive regulation of transferase activity,23/862,203/12112,0.11330049261083744,1.591990216360166,2.354465192643521,0.01790607710400348,0.09466953081314382,0.07281698200248338,CD4/CD74/MAP2K3/CASS4/PDGFB/UBE2S/NEDD9/EPHA4/CDKN1A/APOE/THBS1/MAP3K12/PIK3R5/CCN1/AGTR1/ADRA2A/FGF18/DDR2/ADRB2/CHRNA7/DOK7/ERN1/POLG2,23
GO:0006909,phagocytosis,19/862,159/12112,0.11949685534591195,1.67905558230822,2.385793219273386,0.01793952696459172,0.0947393303242942,0.07287066970647392,ITGAL/BTK/SLC11A1/JMJD6/PYCARD/CRYBA1/NCKAP1L/C3/DYSF/MYO1G/THBS1/FCGR1A/IL15/C2/NOD2/ITGAM/CD14/CLEC7A/PECAM1,19
GO:0046330,positive regulation of JNK cascade,11/862,76/12112,0.14473684210526316,2.0337037489314937,2.5022412064191877,0.018133269108428884,0.09554680873686797,0.07349175803902129,WNT16/GADD45B/PYCARD/DKK1/TRPV4/GADD45A/CCN2/GADD45G/CD27/FZD7/NOD2,11
GO:1901890,positive regulation of cell junction assembly,11/862,76/12112,0.14473684210526316,2.0337037489314937,2.5022412064191877,0.018133269108428884,0.09554680873686797,0.07349175803902129,COL16A1/VEGFA/SDC4/KDR/EPHA2/WNT4/CLDN19/EPHB3/SEMA4D/SEMA4A/FMN1,11
GO:0032868,response to insulin,28/862,260/12112,0.1076923076923077,1.513189362841335,2.3154524792997475,0.018293284803359667,0.09556690497808816,0.07350721546891113,NR1H4/KCNQ1/SLC9A1/SORBS1/TSC2/TRPV4/EPHA4/ERRFI1/EGR1/EGR2/CITED1/KDR/VGF/PTPRE/EPHA2/ADM/DDR2/IGF2/FOS/MZB1/BAIAP2/TRIM72/EPHB3/SOCS3/SOCS1/ZFP36L1/IRS2/CPEB1,28
GO:2000243,positive regulation of reproductive process,9/862,57/12112,0.15789473684210525,2.2185859079252652,2.552568148685916,0.018451510439630944,0.09556690497808816,0.07350721546891113,LFNG/VEGFA/SOX9/GLRA1/WNT4/MSX1/CITED2/PTAFR/OVOL1,9
GO:0030033,microvillus assembly,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,FSCN1/KLF5/MYO1A/ESPN,4
GO:0032753,positive regulation of interleukin-4 production,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,SLC7A5/TNFSF4/EPX/IRF4,4
GO:0032891,negative regulation of organic acid transport,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,RGS2/RGS4/THBS1/IRS2,4
GO:0036342,post-anal tail morphogenesis,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,TP63/EPHA2/HES7/SP5,4
GO:0038166,angiotensin-activated signaling pathway,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,ACTN2/CA2/MAS1/AGTR1,4
GO:0043651,linoleic acid metabolic process,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,CYP2C18/ELOVL3/ALOXE3/ALOX15B,4
GO:0045472,response to ether,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,ADM/ZC3H12A/PTAFR/ITGAM,4
GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,LAG3/CRTAM/CD226/HLA-F,4
GO:0060231,mesenchymal to epithelial transition,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,CITED1/FZD7/WNT4/GREM1,4
GO:0071624,positive regulation of granulocyte chemotaxis,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,CD74/RIPOR2/NCKAP1L/C5AR1,4
GO:0072234,metanephric nephron tubule development,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,SOX8/PKD1/CALB1/SOX9,4
GO:0086013,membrane repolarization during cardiac muscle cell action potential,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,KCNQ1/KCNN2/ATP1B1/FLNA,4
GO:0090023,positive regulation of neutrophil chemotaxis,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,CD74/RIPOR2/NCKAP1L/C5AR1,4
GO:0090189,regulation of branching involved in ureteric bud morphogenesis,4/862,15/12112,0.26666666666666666,3.7469450889404485,2.9466200590618903,0.018463877345627634,0.09556690497808816,0.07350721546891113,SOX8/VEGFA/SOX9/GREM1,4
GO:1905039,carboxylic acid transmembrane transport,15/862,117/12112,0.1282051282051282,1.8014159081444463,2.4111161799785674,0.018713596418496008,0.09613305124321335,0.07394267830520387,SLC6A13/SLC11A1/SLC7A5/SLC17A7/RGS2/RGS4/SLC38A2/THBS1/SLC16A3/SLC13A3/SLC23A1/ARL6IP1/IRS2/SLC36A2/SLC7A5P1,15
GO:0002534,cytokine production involved in inflammatory response,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,MEFV/PYCARD/IL17F/GBP5/ZC3H12A/NOD2/CLEC7A,7
GO:0007218,neuropeptide signaling pathway,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,PRLHR/PYY/GLRA1/SSTR2/NXPH3/GALR2/QRFP,7
GO:0050853,B cell receptor signaling pathway,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,BTK/LAT2/NFKBIA/PTPN6/NCKAP1L/NFKBIZ/LCK,7
GO:0072577,endothelial cell apoptotic process,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,NGFR/SERPINE1/F3/TNFAIP3/KDR/THBS1/ANGPTL4,7
GO:1900015,regulation of cytokine production involved in inflammatory response,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,MEFV/PYCARD/IL17F/GBP5/ZC3H12A/NOD2/CLEC7A,7
GO:2000107,negative regulation of leukocyte apoptotic process,7/862,39/12112,0.1794871794871795,2.5219822714022246,2.6351277263636086,0.01871707836772117,0.09613305124321335,0.07394267830520387,CD74/DOCK8/BCL6/CD27/RORC/NOD2/IRS2,7
GO:0002262,myeloid cell homeostasis,18/862,149/12112,0.12080536912751678,1.6974415671374516,2.3710913387747836,0.01886156420914475,0.0966597948493406,0.07434783379037256,SLC4A1/BTK/KCNQ1/JMJD6/VEGFA/BCL6/ID2/EPAS1/NCKAP1L/KLF2/ZFP36/BCL2L11/CITED2/INPP5D/HCAR2/ZFP36L1/IKZF1/MAFB,18
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,8/862,48/12112,0.16666666666666666,2.3418406805877803,2.5783583815981106,0.018922926283820474,0.0966597948493406,0.07434783379037256,RGS2/GRM4/ADRA2A/GRM2/PTGER4/SSTR2/FLNA/S1PR3,8
GO:0034103,regulation of tissue remodeling,8/862,48/12112,0.16666666666666666,2.3418406805877803,2.5783583815981106,0.018922926283820474,0.0966597948493406,0.07434783379037256,TF/TNFAIP3/UBASH3B/DDR2/IL15/GREM1/INPP5D/TMEM119,8
GO:0045600,positive regulation of fat cell differentiation,8/862,48/12112,0.16666666666666666,2.3418406805877803,2.5783583815981106,0.018922926283820474,0.0966597948493406,0.07434783379037256,SNAI2/PTGS2/KLF5/ID2/ZFP36/ZC3H12A/METRNL/ZFP36L1,8
GO:0046530,photoreceptor cell differentiation,8/862,48/12112,0.16666666666666666,2.3418406805877803,2.5783583815981106,0.018922926283820474,0.0966597948493406,0.07434783379037256,SOX8/PRDM1/VEGFA/DLX2/SOX9/IHH/PCARE/DIO3,8
GO:0071560,cellular response to transforming growth factor beta stimulus,25/862,227/12112,0.11013215859030837,1.5474718153663747,2.304848984278259,0.01935032739203851,0.09873520378118668,0.07594417649472499,BAMBI/IL17F/FMOD/SOX9/CITED1/ID1/RASL11B/CDKN1C/GDF15/LRRC32/THBS1/CILP/MYOCD/NFKBIZ/CDKN2B/ING1/FOXH1/WNT4/DDR2/CITED2/FOS/WFIKKN2/ZFP36L1/ADAMTSL2/SCX,25
GO:0032760,positive regulation of tumor necrosis factor production,10/862,67/12112,0.14925373134328357,2.0971707587353254,2.4927320488749722,0.019409283729752102,0.09882049898967364,0.07600978302734374,BTK/PYCARD/THBS1/FCGR1A/CYBB/NOD2/PTAFR/CD14/CLEC7A/TLR1,10
GO:0033273,response to vitamin,10/862,67/12112,0.14925373134328357,2.0971707587353254,2.4927320488749722,0.019409283729752102,0.09882049898967364,0.07600978302734374,SNAI2/PTGS2/STC2/LRAT/CDKN2D/NFKBIZ/STC1/AQP3/FES/F5,10
GO:0010811,positive regulation of cell-substrate adhesion,13/862,97/12112,0.13402061855670103,1.8831296194417202,2.4172179143478245,0.019678911721673607,0.10008437820185956,0.07698192125446461,COL16A1/CASS4/PDGFB/AGR2/NEDD9/VEGFA/SDC4/KDR/CCN1/WNT4/FLNA/VIT/FMN1,13
GO:0046890,regulation of lipid biosynthetic process,17/862,139/12112,0.1223021582733813,1.718473017409738,2.3582168885383314,0.019779095514567226,0.10048467742959831,0.0772898194917485,NR1H4/SNAI2/CD74/PTGS2/SIRT4/SORBS1/PDGFB/EGR1/SNAI1/C3/APOE/DHH/SIK1/CCN1/ADM/WNT4/PLIN5,17
GO:0043085,positive regulation of catalytic activity,39/862,391/12112,0.09974424552429667,1.4015107909400013,2.2339355597843453,0.01999334536855808,0.10146297503197749,0.07804229685477802,CD4/CD74/MAP2K3/RASGRF1/RASGRP2/CASS4/PDGFB/DOCK8/VSIR/UBE2S/NEDD9/NPR3/APC2/EPHA4/CDKN1A/FOXJ1/APOE/GCH1/THBS1/MAP3K12/PIK3R5/RCN3/EPHA2/CCN1/RGS16/AGTR1/ADRA2A/CXCL13/FGF18/DDR2/ADRB2/ITGAM/CHRNA7/DOK7/ERN1/SEMA4D/CLDN4/PLIN5/POLG2,39
GO:0048738,cardiac muscle tissue development,21/862,183/12112,0.11475409836065574,1.6124148948309307,2.3106631808864213,0.020206446317850606,0.10239641210550601,0.07876026883583427,CACNA1G/ACTN2/SLC9A1/ASB2/DKK1/VEGFA/ID2/RGS2/RGS4/EFNB2/DLL4/ALPK3/MYOCD/SIK1/FZD7/FOXH1/MSX1/CITED2/GREM1/FES/DLL1,21
GO:0030857,negative regulation of epithelial cell differentiation,6/862,31/12112,0.1935483870967742,2.719556919392261,2.653464823070409,0.020264816757789822,0.10239641210550601,0.07876026883583427,TP63/VEGFA/SOX9/MSX1/DLL1/S1PR3,6
GO:0045687,positive regulation of glial cell differentiation,6/862,31/12112,0.1935483870967742,2.719556919392261,2.653464823070409,0.020264816757789822,0.10239641210550601,0.07876026883583427,PTPRZ1/ID2/CXCR4/EGR2/SERPINE2/TTBK1,6
GO:0110110,positive regulation of animal organ morphogenesis,6/862,31/12112,0.1935483870967742,2.719556919392261,2.653464823070409,0.020264816757789822,0.10239641210550601,0.07876026883583427,SOX8/NGFR/DKK1/SOX9/WNT4/MSX1,6
GO:0015837,amine transport,9/862,58/12112,0.15517241379310345,2.1803344267541402,2.494140137051657,0.02050901566208846,0.10329567737665435,0.07945195688480024,CHGA/SLC7A5/RGS2/RGS4/SLC38A2/ADRA2A/KCNB1/GRM2/ARL6IP1,9
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,9/862,58/12112,0.15517241379310345,2.1803344267541402,2.494140137051657,0.02050901566208846,0.10329567737665435,0.07945195688480024,HERPUD1/PPP1R15A/BBC3/CHAC1/ITPR1/BCL2L11/CREB3L1/DDIT3/ERN1,9
GO:1990266,neutrophil migration,9/862,58/12112,0.15517241379310345,2.1803344267541402,2.494140137051657,0.02050901566208846,0.10329567737665435,0.07945195688480024,CD74/RIPOR2/CSF3R/NCKAP1L/CXCL13/CXCR1/NOD2/C5AR1/PECAM1,9
GO:0002758,innate immune response-activating signaling pathway,24/862,217/12112,0.11059907834101383,1.5540325253670064,2.279556069772089,0.020651659931123778,0.10329801612608795,0.07945375578117111,BTK/NR1H4/LRCH4/NLRP1/NFKBIA/TLR8/MEFV/PYCARD/TNFAIP3/IRF1/IRF4/NFKBIZ/GBP5/GBP2/CTSS/IFI16/CGAS/NOD2/CD14/CLEC7A/TLR1/FOSL1/TLR7/PELI1,24
GO:0001783,B cell apoptotic process,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,BTK/CD74/BCL6/NFKBIZ/IRS2,5
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,CD74/PYCARD/THBS1/CTSS/HLA-DPB1,5
GO:0002673,regulation of acute inflammatory response,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,BTK/PTGER3/PTGS2/C3/FCGR1A,5
GO:0032733,positive regulation of interleukin-10 production,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,PYCARD/TNFSF4/IRF4/NOD2/CLEC7A,5
GO:0033688,regulation of osteoblast proliferation,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,SOX8/NPR3/CCN1/GREM1/TMEM119,5
GO:0048730,epidermis morphogenesis,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,DLX3/NGFR/TP63/SNAI1/KLF4,5
GO:0070293,renal absorption,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,KCNQ1/SGK1/CLDN19/AQP3/CLDN4,5
GO:1900745,positive regulation of p38MAPK cascade,5/862,23/12112,0.21739130434782608,3.05457480076667,2.72997116692873,0.020708172499737228,0.10329801612608795,0.07945375578117111,GADD45B/VEGFA/GADD45A/GADD45G/ZC3H12A,5
GO:0008360,regulation of cell shape,14/862,108/12112,0.12962962962962962,1.8214316404571622,2.3734915254441065,0.02073897826524827,0.10334151150489526,0.07948721113041178,BAMBI/VEGFA/FGD3/KDR/PLXNC1/FGD2/BAIAP2/SYNE3/FES/FMNL1/SEMA4D/PEAK3/SEMA4A/PLXNB3,14
GO:0019722,calcium-mediated signaling,17/862,140/12112,0.12142857142857143,1.7061982101425255,2.326347830495966,0.02107821449199878,0.10492017617878967,0.08070147295424841,CD4/BTK/LAT2/SLC9A1/CXCR4/MCTP2/ATP1B1/AGTR1/ITPR1/CXCR1/NEUROD2/CLEC7A/TBC1D10C/GRIN1/CA8/GRIN2A/RYR1,17
GO:0048168,regulation of neuronal synaptic plasticity,8/862,49/12112,0.16326530612244897,2.2940480136370094,2.512396272005433,0.021251907147444352,0.10529553904399265,0.08099019088455944,RASGRF1/EGR2/VGF/APOE/GRIN2C/GRIN1/GRIN2A/ARC,8
GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,8/862,49/12112,0.16326530612244897,2.2940480136370094,2.512396272005433,0.021251907147444352,0.10529553904399265,0.08099019088455944,SMPD3/TSC2/CRYBA1/SFRP5/SERPINE2/PKHD1/PLK3/DDIT3,8
GO:0097006,regulation of plasma lipoprotein particle levels,8/862,49/12112,0.16326530612244897,2.2940480136370094,2.512396272005433,0.021251907147444352,0.10529553904399265,0.08099019088455944,MPO/MYLIP/NR1H4/CETP/EHD1/APOE/IL19/AGTR1,8
GO:0030168,platelet activation,13/862,98/12112,0.1326530612244898,1.8639140110800703,2.3768792281366333,0.0212661432777459,0.10529553904399265,0.08099019088455944,PDGFB/TUBB1/SLC6A4/VWF/PTPN6/APOE/SERPINE2/FERMT3/ADRA2A/UBASH3B/LCK/FLNA/DGKK,13
GO:0098656,monoatomic anion transmembrane transport,13/862,98/12112,0.1326530612244898,1.8639140110800703,2.3768792281366333,0.0212661432777459,0.10529553904399265,0.08099019088455944,SLC4A1/ANO2/GABRP/GABRE/SLC17A7/SLC5A5/ABCC3/SLC17A3/GLRA1/GABRR1/SLC4A5/CLDN4/GABRQ,13
